_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a132768741a2384e847ccd5'},A9L7RXKM6SZM8,B00003G4JR,"Cory Goulding ""Cory""","[0, 0]",Like all things it isn't as nice and solid as the old original games that I grew up with but its a fun game and we have enjoyed having one in our lives again.,4.0,Things Change,1356652800,"12 28, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccd7'},A3VHCLQ2FS696S,B00003G4JR,David,"[0, 0]",Love the board except the nets in the corner pockets are too loosely tied to prevent the pieces from falling through,3.0,Carom Board,1294444800,"01 8, 2011",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847ccd6'},AKCTHW1HXO0VO,B00003G4JR,Dad Eric,"[0, 0]","This was one of those &#34; people who purchased this also purchased...&#34; Items and it was a game I played at the local rec center growing up so it brought back a lot of memories. Of course the game itself is not constructed nearly as we'll as the game board back in the late 60's but its sufficient. The game rules booklet is the best part. I had no idea there were so many other variations to the game, Anyway the kids seem to love it so I am happy",5.0,Great game,1357516800,"01 7, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccd8'},A34KBMNOI393VR,B00003G4JR,Dav P.,"[0, 0]",Really fun game board  and great quality as well. It's not too big or too small. We play few times a week.,4.0,Quality Fun,1396396800,"04 2, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccd9'},A1XK5ECUMYHT5G,B00003G4JR,Debbie Underwood,"[0, 0]",We had a carom board as a kid and I've been looking for one to replace it for a while. Great fun!!,5.0,Fun and Games,1392336000,"02 14, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccdc'},AJC4XDW6QHSVW,B00003G4JR,"Donald W. Hoyt ""WillOhio""","[17, 17]","This is exactly what I expected from a starter Carrom/Crokinole board. With the bonus of having a variety of different games to play when/if you tire of the aforementioned 2.The board is of fairly heavy ply with veneer or some sort of laminate to give the surface a nice flat, warp free surface(on both sides).  I did however, (lightly)rub in some standard furniture polish to reduce the friction of the Carrom men(pieces). And this worked fantastically. The board is surrounded by a raised impact plastic covering. That both serves as a rebound edge and to protect the board when stored or in tranasit.The nettings for the pockets is descent and should withstand years of regular use.The Carrom men(pieces) are of high quality plastic. And have a good heft to them considering what they are. They rebound and deflect off the other pieces pretty convincingly.Also included are: Cue sticks(wooden dowels with a plastic tip), pins(for some of the games - ie. Bowling stile or skittles), lightweight plastic tops used for games like Skittles. Paper inserts(#1-15) that are cut and placed within the hollow centers of the Carrom pieces for a few of the Carrom game variations provided in the game manual.  The manual itself is a compact, single fold/stapled affair.  The rules are clear for most games. And a little short of description, so you may find, if unfamiliar with a few of the games, that a couple of read throughs may be necessary.If this is your first set, or are thinking of buying a set for the ""Rest"" of the family or ""kids"" then this is a great, low-cost way to do it.",4.0,Good Quality board & pieces,1189728000,"09 14, 2007",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccda'},AWN2NEDTVD2PC,B00003G4JR,designer,"[0, 0]","Used to play this all the time as a kid with my Dad.  Continuing the tradition with our grandkids.Fun, and cheaper than a pool table and takes up less space!",5.0,fun,1392681600,"02 18, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccdb'},A310NHB6Q9ZZ5Y,B00003G4JR,"Disney Grandma ""Eleanor M Buscher""","[2, 2]",The carrom game is really good for anyone over 5 years old.  I remember playing it as a child over 60 years ago.  I hadn't thought of it in years and was surprised and delighted to find it on Amazon.  I bought it for my 8 year old granddaughter and she likes it as much as I did.  Moving around the board to get the best shots keeps her active.  She's also learning to judge distance.We don't find the sticks helpful so we shoot the white carroms by snapping them with our middle fingers like when I was a kid.  It's bringing back good memories.,5.0,Wonderful game,1267920000,"03 7, 2010",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccdd'},A3GR0Z8NJG6LT5,B00003G4JR,"Dr. Alicia Pineda ""HOTWHEELS LOVER""","[2, 6]",too big! way tooooo big!  cheaply made and packaged. if u are not planning on buying the quadpoid then dont bother buying this exact item.,1.0,cheaply made and packaged!,1319760000,"10 28, 2011",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847ccde'},A1ZMPKM6OO16TM,B00003G4JR,"E. Ginter ""E. Ginter""","[0, 0]",I love Carrom from my childhood but the board is cheaply made with the side bumpers falling off soon after arrival.  We had to re-glue all the edges back in place and jimmie the netting so it too wouldn't fall out.  The plastic pieces don't have the same weight as the original version either.  Probably about what you'd expect for the price of  re-done nostalgia.  I now have the board as a wall ornament.,3.0,Cheap but Close Enough,1386720000,"12 11, 2013",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847ccdf'},AWID0QX1OGJBW,B00003G4JR,"El ""elnoel""","[2, 2]",I've played Carrom all my life with family and friends-any age can play. 2-4 players. Teams can be used with four players. We've often had family tournaments. It's simple yet fun-brings out healthy competition and lots of laughing. There's a little geometry education like in pool where you learn angles in shooting. This is an all-around fun game for anyone to play and talk to each other too. Five stars!!!,5.0,A game to make a family tradition-It's a memory maker for all ages.,1228780800,"12 9, 2008",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce0'},A1AK86HMN97UX1,B00003G4JR,Beverly Tolle,"[0, 0]",The game is fine but one corner piece was broken off when it arrived. Perhaps some styrofoam reinforcement pieces would help this.,4.0,Good game,1358380800,"01 17, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce4'},A2ZBIWQ6WOB98A,B00003G4JR,"GJ ""JW""","[0, 0]","Great fun revisited!  I loved playing carrom growing up, and my grandchildren are enjoying playing as well.  Good price for lots of fun!",5.0,Carrom game still lots of fun!,1392681600,"02 18, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce5'},A1BJZOWXFVO3BT,B00003G4JR,G. Ritzema,"[0, 0]","Carrom board seemed to be made well.  I like the wooden carroms we had when we were kids, but the plastic may work well.  The cue sticks were only dowels and seemed cheap, but the rest of the game was good quality.As I gave the game away as a gift I didn't get to play it myself, so only basing my opinions on visual inspection.",4.0,Carrom Board,1232236800,"01 18, 2009",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce1'},AIUIS2TRYRODB,B00003G4JR,Elizabeth Dierdorf,"[0, 0]",The board arrived promptly and was in perfect condition. It had all the pieces and a rule book. I played on it and it works fine. The price was fair. I have no complaints.,5.0,Good value,1396569600,"04 4, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce2'},A8IKA47XYDTGM,B00003G4JR,E. Snyder,"[0, 0]","When I was 7, a nearby school held summer activities outside. One of the games we played on it was a game we called ""shootin' checkers"" which may have been an improvised game involving the checkers and the pockets.  Probably trying to shoot the other players pieces into the pockets. It was very popular.",5.0,Enjoyed it as a kid...,1269648000,"03 27, 2010",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce8'},A2BMUCUFK0YAE9,B00003G4JR,Irma J. Miller,"[0, 0]","This is a game played in my childhood.  I did not even know if it was still being made.  When I found out it was being made in Ludington Michigan, it amazed me.  I am originally from Michigan not far from there.  The only difference is the discs are no longer wood but plastic.I could never get my husband to play games.  He  loves pool so this is a great substitute.Thank you Carrom.....",5.0,Carrom Board,1388534400,"01 1, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce7'},A3K0SL3MGVBR9J,B00003G4JR,im.an.slp,"[11, 14]","I bought this game board for our family, thinking we would have it for years and use it often.We used the carrom board, without the dowels, and the game was fun, but as others said, here are the main flaws:- the ""cues"" are wooden dowels with a rubber piece on the end- the pieces are thin & hollow, light plastic- the game board itself is very thin plywood, and even separated when we took it out of the box!- the nets (or pockets) are held in place by a thin wire that runs around the perimeter of the board, and they can easily be stretched out of place by anyone, especially kids taking out the piecesNote: This is not carrom as played in the UK or India/Pakistan.  If you are looking for that, look elsewhere.Overall, it's a great concept & seemingly priced well, but it's so cheaply made it will not last.I returned this board for a refund after having it fall apart after one-time use.",2.0,"good concept, flimsy product that is cheaply made",1292284800,"12 14, 2010",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847cce3'},A2CLMF1A2HZVMD,B00003G4JR,footsie,"[0, 0]","Haven't presented it to my grandson for his birthday yet, but it looks just like the ones which were the FAVORITE.passtime when I was a playground director...great fun for all ages!",5.0,just what I expected!,1372118400,"06 25, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce9'},AIKQB96YODOVC,B00003G4JR,It's That Guy Phil,"[0, 0]","I originally had a full Carrom game in the 1970s, which I got with using S&H Green Chip Stamps. I loved it, and could never figure out what happened to it. In any case, I had been wanting another one for years and finally got this one. Solid and sturdy, and all the pieces are as I remember them. This offers over 100 games that can be played on its two surfaces. Plenty for any family or friends to do on a rainy night or Sunday afternoon.",5.0,Nice game for the family,1396483200,"04 3, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cce6'},A3VQ9X29C97ZGV,B00003G4JR,Help Your Fellow,"[0, 0]",Kids love playing it. As usual great shipping and service from Amazon.I noticed one review said they couldn't find replacement parts: check this site which does sell them.[...]Enjoy!,5.0,Great game/Found replacement parts,1311811200,"07 28, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccea'},A19O71NLDWILZI,B00003G4JR,Izabella215,"[0, 0]",My mom wanted to get this for the kids so I ordered it for her. My kids have so much fun playing all the different games on this board! Even my 5 yr old can play most of the games!,5.0,Kids enjoy playing this!,1358985600,"01 24, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccec'},A5NFVQ0NQWGYL,B00003G4JR,"Jake E. ""Jake E.""","[0, 0]","We bought this game a while back and it has been a favorite in our house ever since. It is played by ages 7 - 80 and is very addictive. Once you start, you can't quit. The board was damaged a bit when we got it but Crazy Glue came to the rescue. The mesh pockets were no good. We got some smaller mesh and made new pockets so that the game pieces could not fall through the pockets. Now it's worth twice the money. All in All, great buy.",4.0,Carrom Game Board,1326412800,"01 13, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cceb'},A3GV0TLKY76TUR,B00003G4JR,Jack in SE IL,"[0, 0]","Game is great, the package was delivered with no visible damage by UPS.One corner where the wood meets the plastic corner bracket, the wood had cracked.  Obviously this package took an impact at that corner(dropped?).  I will not bother with a return, but will epoxy it back together as this does not affect the performance of the game, it's just aesthetics.When something is LARGE and FLAT I try very hard to buy locally, this carom board was not available locally, so I had to take a risk on shipping damages.I would say if they installed foam inserts at the corners, damages would significantly decrease.  As it stands the only thing protecting the corners is the cardboard box, which isn't even labeled ""fragile"".",5.0,Great classic game- Shipping is a RISK!,1299542400,"03 8, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cced'},A271OJE0XHPZNV,B00003G4JR,James T. Medvitz,"[0, 0]",Exactly what I was hopping for. Played with one like it sixty years ago when I was about ten years old. I had many hours of fun with my friends and think my grand-kids will too. A great alternative to the iphone and ipad electronic games. I helps develop small motor skills besides just thumb moves.,5.0,A great game board for pre-teens,1389398400,"01 11, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf0'},A54AYA6IK2S60,B00003G4JR,Jeffrey Hancock,"[0, 0]","Our family loves this game!  It arrived quickly, in excellent condition, and we are having fun with it!  We especially enjoy the versatility of the board:  you can play dozens of different games, and the rules and pieces are included.",5.0,carrom game board,1378684800,"09 9, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccef'},A2R32DDPUXRS83,B00003G4JR,"Jeff D ""Jdemope""","[0, 0]","Company that makes this game and others is about 100 years old.I was impressed with the quality. Sides of the game are still made of wood.Many older people remember this game.I think all ages would have a great time,nice to play something different than a video game.There are dozens of games you can play  as there are two sides, you just flip it over.Great quality and value.For $35.00 you can't beat it. Thanks to the company for keeping the quality their main focus.",5.0,Well made.Great Value,1367712000,"05 5, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf1'},AQGWB5CT0GVVF,B00003G4JR,Jeremy,"[0, 1]",I remember playing this game as a kid at grandma's house with all of my family members.  It is a very simple game that does not take much space to play and is extremely fun.  I would highly recommend this game to anyone of all ages.  It takes a little bit of skill and is kinda like playing pool.  The quality of the boards are as good today as they were fifty years ago.  I have recently purchased a board at an antique store that is over 100 years old it is a little more fancy than the boards today but the quality has not changed at all.  If you have never played then I highly recommend giving it a shot.  You can not beat the price and it is tons of fun for both family and friends.,5.0,Carrom the game everyone should own!,1346371200,"08 31, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf3'},A228I5Q5D3EFF5,B00003G4JR,J. Grant,"[0, 0]","Everything is as advertized.  This game brings back great memories from childhood. It is fun playing it with my kids now, and they love it just like I did.",5.0,"Awesome game, as advertized",1304640000,"05 6, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf2'},A10VRVF0AM3VGY,B00003G4JR,Jessica,"[2, 2]","I'm new to this board, having learned Crokinole a few weeks ago.  My son loved the game so I bought this board for him. The construction seems quality, the pieces are sturdy.  I'd definitely recommend it to someone looking for a board.  The two shortcomings, in my opinion, are minor but enough to warrant comment.First, the many pieces (most of which I don't yet know how to use) come in a plastic bag that once you open it, it doesn't close again.  The board does not include a box for either the board or the pieces.  I realize the board itself is big and a box might not be necessary, but until I put all the pieces in a big zip-lock bag, I was constantly losing rings and pegs.  And even still, the two sticks don't fit into my bag.Second, the included direction book has an extraordinary number of games and variations, which is awesome, but some of them are so vague and short or incomplete, they aren't as helpful or clear as you would like when you are learning new games. I had some questions about the rules when playing Crokinole and the short little directions included did not answer my questions.Overall, I'm happy with the product.",4.0,"Well built, quality materials, but a few shortcomings",1373241600,"07 8, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf5'},A1XLFA1C8FD82,B00003G4JR,Jonno95,"[0, 0]","I would have given 4 stars because the quality could be a little better, but for the price i would recommend this to anyone.  I kinda wish the manual was a little more clear, but once you start playing you kinda make your own rules - seems like many have since they have rules for over 100 ways to play.  I guess one more thing that would be nice would be an easy way to lift it off the surface a little so the pockets hand lower. (we just played with it sitting on the table, then we raised it up with soup cans.",5.0,"Fun game, medium quality",1299110400,"03 3, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf7'},A15TRY15USW7Z,B00003G4JR,J.P.,"[0, 0]","Got this game for when all the family is together.  It was Great! Some reviews had said that it was cheaply made.  It does have plastic corners and plastic pieces, but we found it to be quite durable. Nothing broke after lots of playing.",5.0,Great Family Fun,1295136000,"01 16, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf9'},AGUYTVQH7ZJBQ,B00003G4JR,Julie Zumbrun,"[0, 0]",Oh my gosh I love it as so do my little ones. The quality good be a little better especially with the wires used to hold in the net pockets. Yet it is holding together.,4.0,Takes me to my youth.,1395878400,"03 27, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf8'},A2TAYKBCKITEFG,B00003G4JR,JP,"[1, 1]",This package got opened first at christmas and we played for an hour right out of the box. The little red pins are plastic ( not wood like the game I had when I was a kid) but they work just fine. The board is a great platform for other games like battle-tops and racing Hex-bugs or a TV tray topper for a game of cards.  I'm very happy we got this.,5.0,Awesome play table.,1325030400,"12 28, 2011",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccf6'},A356TXRG67Z5DT,B00003G4JR,George Philhour,"[2, 2]",The only problem with it is that the pockets on the corners have too big of a weave and the rings fall out of them.,4.0,Pockets too big,1382745600,"10 26, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccff'},A2QV3INMP521JV,B00003G4JR,"Kimberland J. Hough ""Book Judge""","[0, 0]",Thanks for helping us give our grandsons (ages 7&8) a BIG surprise for Christmas!! You should have seen their faces! They loved playing this age-old game as much as their parents & grandparents!  We made a good choice of a very nice product!!!  Thanks much!,5.0,Happy Grandsons!,1389052800,"01 7, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd00'},A2XITTQWV94UBT,B00003G4JR,KKR,"[0, 0]","My grandkids really enjoyed playing some of the many variations of carrom.  Shooting with the cue sticks or with fingers or thumb marble fashion, knocking opponents pieces off the board, winning and losing points, they enjoyed this well made set.",5.0,Carrom- Great Fun,1334016000,"04 10, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd01'},A3J6FM4DQ7G6Q2,B00003G4JR,"Lavonne Speers ""Carrom Game""","[4, 4]",What a fantastic fun Family game! Everyone loved it.The kids left their electronic games to join in the fun.From old to young this game brought our family together again!Thanks!Lavonne Speers,5.0,Carrom Board,1198540800,"12 25, 2007",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd03'},A23F40QAMZ2CHT,B00003G4JR,Leslie,"[0, 0]","This item brings back a lot of old memories for me, and so when a friend saw my board she freaked out as she had not seen it in years.  i gave it to her for her b day and she loved it!",5.0,Bustin out!!!,1351814400,"11 2, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd04'},A2IKFJN15SNDS2,B00003G4JR,Leslie Reschenberg,"[4, 4]","Because he thoroughly enjoyed playing his uncle's game (the same one we played as kids, which is still in good shape, and is used frequently at Grammy's house), we got the Large Carrom Board for our 8 year old son for Christmas. It has been very successful, and has garnered interest much longer and stronger than any of the electronic toys he has. Strong wooden/plastic construction, good quality game pieces, fairly clear directions and lots of room for creativity and interaction in play. Plus, it's fun!",5.0,"Quality, old fashioned fun!",1200268800,"01 14, 2008",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccfb'},A3LIUCUUA3G002,B00003G4JR,"Karen Albert ""michael""","[2, 2]",this has to be the best pool table like game in the world.thow its 8pounds u can take i anywere u want. its the best portablepool table u will ever find.michael,5.0,awesome,1156118400,"08 21, 2006",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd05'},A2Z4F0QLZKF0XN,B00003G4JR,Lisa Johnson,"[0, 0]",Ordered this last minute for a Christmas gift and it came in time!  Very happy with product and service.,5.0,Carrom Game Board,1232496000,"01 21, 2009",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd06'},A16IBOI6ACWX49,B00003G4JR,lisa moitoza,"[0, 0]",Awesome. Brought back childhood memories. And now my son is enjoying playing it also. It was a hit at Thanksgivings.,5.0,Carrom game,1386979200,"12 14, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd07'},A13PPVB2CQJ8EX,B00003G4JR,Lizzie,"[1, 1]",My son and I are very happy with this carrom board.  The quality is decent and the price was right.,4.0,Carrom Board,1171929600,"02 20, 2007",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd09'},A2W5JC6NO1TKAS,B00003G4JR,Marilyn Dalton,"[0, 0]",He was so pleased to receive this gift.  It was on his gift wish list.  His family enjoys game time together.,5.0,Gift for son,1358467200,"01 18, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd0a'},A2KSURWQ7BQG3L,B00003G4JR,Mary Ann Saffer,"[0, 0]","Carrom is lots of fun.  However, the board we ordered fell apart the first time it was used.  We had to glue all the sides together.",3.0,Mixed Review,1232150400,"01 17, 2009",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847cd08'},A1LO6LO75QON1D,B00003G4JR,Lynn L.,"[0, 0]",I bought two games and two stands for Christmas and Birthdays for family and a friend.  I played at the park all the time and they had never played.  It was enjoyed by all.,5.0,Carrom Game,1389744000,"01 15, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd0b'},A19H3GZ9AL2VZK,B00003G4JR,Mary Ellen Nisbet,"[0, 0]",I purchased this for my grandchildren because my children received this as a gift from their grandparents and we always had so much fun as a family playing the games.,5.0,Fun,1357084800,"01 2, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd0d'},A2CDM3O6U36OGV,B00003G4JR,Mary,"[0, 0]",This is a wondeful game for the whole family. I had purchased this for my nine year olds birthday and even the teenaged kids cannot get enough of it.,5.0,amazing fun for the whole family,1258934400,"11 23, 2009",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd0f'},A8T7RQOTOEQKV,B00003G4JR,M. Bailey,"[0, 0]",Our family had so much fun with this game that I bought 3 other families these for Christmas and they loved them as much as we did.  Turn off the TV and play some family games!,5.0,hours of family fun,1231286400,"01 7, 2009",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd0e'},A2YNL9FRPGC6EH,B00003G4JR,Matilda,"[0, 0]","This was a wonderful surprise birthday present for my Mom, who used to play this with her family & I had childhood memories of playing with her!  We had a wonderful time playing, except for one thing:  I had not removed the board from the box prior to the party.  We opened one end of the box and pulled the carom board out, as we pulled the side came apart, and a piece of the frame snapped off.  I would recommend opening the entire box and lifting the carom board out!  Don't pull it out!  We used tape to play a few games at the party and Dad promised to glue and repair for her at home.A great alternative to a pool table & lots of fun too!",4.0,Be very careful removing from the box!!,1331942400,"03 17, 2012",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd10'},A3BVCKCB4JXIVO,B00003G4JR,mekh,"[0, 2]",bought as a gift....haven't seen it used yet...hope it is as good as the old ones made of real wood....  basically it looks the same but with many more game options.....,4.0,crokinole board,1286064000,"10 3, 2010",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd11'},A23XFYPQ1SOK32,B00003G4JR,michael,"[12, 18]","im 42, me and my older brother played carrom when we were yonger. I bought a carrom board for my 6 year old nephew. well my brother called me two days latter thats all he plays now he dosen't even think about video games or the computer since he recived the carrom board just one answer' I'm not the carrom champ ""anymore"" he is who says you have to spend alot of money to have fun. thankyou.",5.0,42 year old carrom champ,1019692800,"04 25, 2002",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd12'},A3U5J97XI1IFIY,B00003G4JR,Michele,"[0, 0]","We had one of these in our family when I was a kid. My children are now old enough, so I thought I'd purchase one. What a blast we are having with it! My only complaint...I wish I was more of a natural with it :) I hate to loose to my 7 year old!!!",5.0,Great family game!,1357257600,"01 4, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd13'},A3M9AMHCKB1NZH,B00003G4JR,Mikey b,"[1, 1]","Carrom is a fantastic game! With that being said, they need to figure a better way to ship. Over time I've ordered 4 carrom boards and all have been broken upon arrival. They seem to get dropped on the corner and need a few repairs with tape",3.0,"Great game, always broken",1358812800,"01 22, 2013",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847cd14'},A2NYRN7H0NF4C7,B00003G4JR,Mimi,"[0, 0]","Exactly what is what my husband was looking for.  He wanted this game for so long.  He had been looking for it at the mall. He couldn't find it.  Finally, the day before his birthday it arrive. Perfect timing.",5.0,Satified,1373846400,"07 15, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccfa'},A1UR38UPKB9OES,B00003G4JR,kApItL,"[1, 20]","i dont even have this game, but i really do love it from time ago. i passed many hours playing this as a child only wish i could afford to buy one for myself. Please email me if you would like to contribute to my ""Carroms Fund"". i would greatly appreciate it so that i may once again relive my childhood experiences. thank you",5.0,I LOVE THIS GAME,1051315200,"04 26, 2003",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccfc'},APVFPAJSIZ9QM,B00003G4JR,Kathleen Winchester,"[2, 2]",I loved playing this as a child and now I enjoy teaching my daughter how to play. It is similar to pool or billiards only with rings instead of balls. This game is a lot of fun for 7-10 year olds and some nostalgic adults. This set is very versatile and has many different games you could learn. I have only played carrom. The quality is about what you expect for the price. The game is great fun!,4.0,Fun Nostalgia,1210636800,"05 13, 2008",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccfe'},A3TIPF3YZ1VIWF,B00003G4JR,K. Graf,"[0, 0]",this made a lovely gift,5.0,Five Stars,1404691200,"07 7, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847ccfd'},A16DV94HGL69WY,B00003G4JR,Kathryn L. Morgan,"[2, 2]",I grew up with this game the board was made of wood and beatuifully painted.  The sticks looked like pool ques not just stick with no shape to them. Was a little disappointed.,3.0,A little disappointed,1358553600,"01 19, 2013",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847cd17'},A3HJ29WOD2RUH8,B00003G4JR,MyCom,"[0, 0]",Unbelievable. So much fun in one simple package. The basic games require skill and strategy. Experience and practice are a must. Similar to pool with less space required and much lower cost. Great deal. Cannot go wrong with this purchase.,5.0,Good way to get the kids away from the video games.,1380672000,"10 2, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd18'},A1MHLOIC25X53G,B00003G4JR,nancy l cole,"[0, 0]",pretty nice carrom board--not a substantial as the one i had as a child (1950's). but still very good.  i would prefer wooden carrom pieces and i'm looking for some.,4.0,fun,1365811200,"04 13, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd16'},A3GMV9DG08TJKF,B00003G4JR,M. V. Kolar,"[0, 0]","I looked all over to find out what games can be played.  Obviously any using the chess/checker board.  The ones that are not listed are all variations of Carrom.  Different ways of playing.  That's all.  No big mystery.  Using the cues or not using the cues, number of players, positioning of pieces.  The game board itself is impressive.  The pieces are plastic and rather flimsy.  The game board is attractive and I'll be storing it where I can see it.  Plastic tips fit on the end of the raw wooden dowels.  I'll be sanding them down and conditioning the wood on those.",4.0,100 GAMES to be played,1401235200,"05 28, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd1d'},A3J3LV2SQ1TYR6,B00003G4JR,Peter Pan,"[0, 0]",Pros:- Well built- Ton of replay valueCons:- A really large board making hard to fit this game in a smaller living space- Game rules takes a bit of time to read through and understand,4.0,Great game for enthusiasts,1361577600,"02 23, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd19'},A126D1ORC824DK,B00003G4JR,ofdcwb,"[0, 0]",Great for a rainy day.  Family fun.  Came apart first day. A little glue and is perfect now.  You can make up your own games.  Fun.,4.0,Carom Board,1391040000,"01 30, 2014",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd1a'},A2JDYHIDOW319X,B00003G4JR,Oscar Bourbeau,"[0, 0]",Hours off family fun for the old and young all kind game for everyone.Well built and Soledad have fun,5.0,Carrom game board,1383004800,"10 29, 2013",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd15'},AZYZNSL0JRZQJ,B00003G4JR,MrB1234,"[5, 6]","The game is much like what I played with at camp, except the quality.  The unit came apart as it was pulled out of the box.  The construction is really poor.  The pockets are on a flimsy wire and probably will not last.  The rails do not stay together.  I am surprised that they were not even glued in to the end corner pieces.  After several frustrating games, I screwed the corners together to keep it from coming apart.  You may be able to glue it.As far as some of the other posts complaining about sticks and game pieces, they seem to be the same as I can recall.  So no complaints.I gave one star due to having to screw the sides together.",1.0,Fell apart as it came out of the box,1293235200,"12 25, 2010",Sports_and_Outdoors,0.0
{'$oid': '5a132768741a2384e847cd1c'},A2KXZJLYCOQK78,B00003G4JR,Paul A. Lamay,"[2, 3]",this is the geatest game ever played we get togther a bounch of us and have teams and play... we are 40 and up and love it! thats all we want to do! You will love this trust me,5.0,fun fun fun,1115596800,"05 9, 2005",Sports_and_Outdoors,1.0
{'$oid': '5a132768741a2384e847cd1b'},A3K9M5JAXDN0SN,B00003G4JR,Pat Piercy,"[0, 0]","The young and old loved playing it.  One of the pegs broke off the first time we played it, but that was the only problem.",5.0,loved it,1386892800,"12 13, 2013",Sports_and_Outdoors,1.0
