_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a13282b741a2384e879b535'},A1ZO50XHPV0QPQ,0963679600,"Heather ""AB1761""","[26, 27]",I bought this for my 8 year old niece last Christmas.  It was a HUGE hit with her and everyone who has come in contact with her finished masterpiece.  Everyone wants to know where I got it. This really helped my niece become more sure of herself and she now loves to write!,5.0,A fabulous idea!,1071187200,"12 12, 2003",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b532'},A1DU4MO12P5WRN,0963679600,Happy Reader,"[0, 0]","We have used IlluStory for the past two years. My son starts the project by selecting a topic for his story, and then he picks a friend who he thinks will enjoy that topic also. He goes to work creating the illustrations and words for his book. We usually do this over a few days so that he can really focus on the illustrations, doing a good job with those. By far, his favorite part is the dedication page...because he gets to write about his friend who he has selected to dedicate the book to. Then, he enjoys picking out which color  book cover will be for this particular story! We order an extra book so that his friend is presented with one dedicated just to him. You would think we were passing out gold - I mean, both times we have done this, the friend is always so surprised and thrilled to receive the gift! So, we absolutely love this product because it is both a learning tool and an extension of friendship! We highly recommend IlluStory.",5.0,A Learning Tool and An Extension of Friendship,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b538'},A1MWP5XUME7JFC,0963679600,Heather M Yannucci,"[0, 0]","I purchased IlluStory for my daughter to make a lil gift for her arriving twin cousins. I got into doing this just as much, if not more than she did! Hey grown ups can play and create too. Such a fun product and very simple to use as a rainy day family project. The company has great customer service and the entire process was super fast and easy. We now have this amazing book that we made for the twins. We did a page about every family member and the boys just love reading it...and my daughter and I can see our drawings and cute words right in print...it's a real book! We have purchased five or so since then and I have been satisfied every time.So happy with my purchase, I am definitely a returning customer and I tell many family and friends about IlluStory. It is just such a cool idea and with the company's awesome customer service we are good to go! I have worked with children for over twenty years now and this product is an excellent way to get the creative juices flowing all the while having an awesome finished product to hang on to for years. We love books of all kind, but we especially love our IlluStory books. Very very cool indeed. Thanks IlluStory for an all around great experience! You rock!Heather from Ohio, USA",5.0,This kit creates an amazing family heirloom and is oh so much fun for the entire family!!!,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b536'},A3GIE87I0EEYPI,0963679600,"Happy Happy Gal ""Mommy of 5 treasures""","[0, 0]",9 year old loves this!!!  Instructions included to create books online too.,5.0,Great gift idea!,1404259200,"07 2, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b53b'},A2B3NR0WA9Y2CR,0963679600,Holly H,"[2, 3]",Our daughter is using hers to make a book about her daddy since he just deployed to Afghanistan for the second time. It's giving her an outlet to show what exactly she's feeling and what she misses about spending time with him. It will be something special for the two of them to share when he comes home. I wish it had a little more info on story boards and planning your story but we used notebook paper for planning and I printed out a free lesson online. We have bought 2 of these now because I think it's a good way to spend one on one time with your child while teaching them too. I almost want to make one!  :),5.0,great for military kids too!,1325980800,"01 8, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b53a'},A1DDWRGH9ZAY0T,0963679600,Holly Giuliano,"[0, 0]","My daughter got this as a gift when she was 6, and she absolutely loved using it.  She loves to write and draw, so it was a perfect gift.  We bought her another one last year, so she now has 2 of her own published books. :-)  These are wonderful keepsakes to have to show your children's creative sides.  My 5 year old wants one now too, even though she is only a beginning writer.  I have also purchased several to give as gifts, and they were all well received.I think overall this is a fantastic gift for a child, and am planning on purchasing more in the future. Much better than the same old plastic toys that get used for a day and then never played with again.  These would be my only recommendations/constructive criticism:-The last book that we got didn't have an area to check off and pay for the 'About The Author' page.  It was included in the first box, which was why I knew about it. That was one of my daughter's FAVORITE parts!  So glad that we still got to do it, since I called and asked if that was still an option.-The order sheet could be less confusing.  Perhaps it has since been improved, but I thought the last one wasn't very clear. Just seemed confusing.-I would make it VERY clear that all of the pages that are included with the book are NOT pre-paid for.  Perhaps have 2 separate packs of paper: one that includes the pages that ARE included, and the rest could be clearly labeled that they are extra (fees) if used.  With the first book, my daughter immediately wrote out her story using all of the papers, so I was pretty much forced to pay for the extra.  It was fine, but if they had been in a separate plastic wrapping, that would have prevented her from using every last page.  I completely understand why it's done that way, however.Either way, my daughters love these books and in fact I just gave this site to my inlaws as a Christmas gift idea for my girls.  As their mom, I will love having these books for years to come!",5.0,Great idea for kids!,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b533'},A3JMN9WOGS76FW,0963679600,Harmon,"[0, 0]","We purchased illustory for our daughter for her 10th birthday. At first she had no idea what this was, but was we explained that she could write and illustrate her own book, she was ecstatic. She completed the book within 2 days. She brags to everyone that she is a published author :)",4.0,Daughter thinks she is a published author,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b53e'},A1SY3GOUT6V3VK,0963679600,Heather Boyd,"[0, 0]","This product was a great gift for my daughter.  She enjoyed writing short stories and this inspired her to be more diligent and thoughtful in her writing.  As homeschoolers, we used it to compliment her writing curriculum and are VERY pleased with the results!  The option to include her handwriting and illustrations was a fabulous bonus as it definitely makes it ""her story"".  We shared the finished product as Christmas gifts to grandparents and my daughter was proud enough that she took our copy to show our librarian (we thought later that it would have been fun to give a copy to the library to put into circulation).  I will be using this again with my son this year.  He is looking forward to it!",5.0,Great product!,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b537'},A3DA0BTIGT3WG5,0963679600,"Heather B ""Mom of Four""","[20, 20]","Wonderful product. We bought this as a gift for my son's 7th birthday as a fun incentive to get him a little writing and spelling practice.  He loved to make his own books at home with computer paper and the stapler, so a real book was a huge hit.  He thought this was great because it is a real bound book with his own words and pictures.  His book will be a cherished keepsake and I'm sure it will be great fun to look at when he is grown.",5.0,Wonderful product,1142380800,"03 15, 2006",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b53d'},A1HKRSH00ND4JU,0963679600,islacaladesi,"[7, 9]","I gave my nephew an Illustory Kit for Christmas 2010.  He didn't finish his book until Oct 2011. After speaking with customer service, I discovered that unless you pay extra to have an electronic copy made, the original pages the child draws on are simply bound into a book. The markers provided in the kit bleed through on the back so you see this when you turn the page.  It takes forever to get the book back which I can't understand if they're simply binding the existing pages. I've made quite a few books on Shutterfly and Winkflash.  From time to time, they have promotional offers where you can get up to 100 pages for under $20 (less than the cost of Illustory). You can upload photos or scan a drawn picture and upload that.  Also, with either company you don't have a word limit of 20 words per page.  Depending on the size of the font you choose, you can type in 200 words or more per page with either service.  The other drawback with Illustory that I didn't discover until speaking with customer service is that if you don't pay extra, they will auto correct the misspelled words. My nephew made up some crazy character names and I had to write a special note with the order stating to leave the text unedited. Good concept but too many rules and limitations.  More options and quality with Winkflash or Shutterfly.",2.0,Good Concept but Lots of Drawbacks,1323907200,"12 15, 2011",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b540'},A2L6ISCHBGD6NG,0963679600,Jaja,"[0, 0]","Santa got this for Christmas for my then kindergartner. He specifically asked for it because his big sister had done it and he wanted to be a published author too! This is such a valuable tool. I loved seeing him get into the creative process of figuring out the plot and developing the characters. In a fun way he learned a lot about setting up a story, creating the tension or drama to make it interesting, and bringing the story to a conclusion.  He did it over several weeks,which was fine- a nice after-school project.  Best of all for him was that when he got back the finished, published version, he took it to school and the teacher had him read it to the class at story-time! That was one of the highlights of his kindergarten career. I highly recommend it- fun learning tool for kids.",5.0,Great experience for my 6 year old,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b545'},A1IE78MOT1ETAT,0963679600,"JC ""JC""","[1, 1]","My son LOVED creating his story so much that he wanted to create a second story within the same kit. I was very pleasantly surprised how easy it was to have both of his stories published--the customer service was great. This product really does foster an appreciation and love of reading, writing and storytelling; and it provides a great outlet for children to express their creativity and individuality. And as an added bonus-- the final product, the books are really very well made. I can't find a single flaw with IllusStory. Highly highly recommend!",5.0,Awesome Product AND Excellent Service,1382918400,"10 28, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b53f'},AXR4KB2JS393H,0963679600,It's All About Books,"[0, 0]","To date, I have purchased three Illustory from Creations By You and I logged in today to purchase my fourth set. The first two I purchased were Christmas presents for my nieces who were 6 and 8 at the time. They are very crafty and love telling stories and I thought this set would be a great way to begin a family tradition of writing their Christmas story or memories that would be published. They absolutely loved it. Both girls sat, mapping out their stories and pictures to have the best final draft possible. The third Illustory I purchased was for my daughter (6) to write a book for her father for his birthday last year. Her published copy brought him to tears when he opened it. Now, I'm buying another copy at the request of my daughter (7)  to write another book for her dad as a present for Christmas. What I love, besides the published book, is the documentation of the child's handwriting, pictures, and creativity from year to year. It is such a great keepsake for the future.Creations by You does a fantastic job with clear directions to follow for a mail in order verse an online order as well as completing the entire book process by hand or digitally. They also provide plenty of extra book pages in case the kids made a mistake and needed to re-write or re-draw one of their pictures. Which happens quite a bit at this age. They also allow for digital pictures to be uploaded or sent in if you want a picture to be included in on the page about the author or have the child complete the book digitally.Finally, the final project. I was apprehensive about mailing in my child's work and even took color photocopies of it before sending it to not loose all the hard work if something went wrong. It was an unnecessary precaution because the book came back in the designated time and the pages were perfect. The final product is well crafted and my child's work was showcased beautifully. I would highly recommend purchasing this kit for the avid writer or creator or as a way to give a beautiful present or keepsake for the future to document a child's creativity.",5.0,I Just Keep Buying Them,1382918400,"10 28, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b539'},AQK8YRULLQ51U,0963679600,Hilde,"[0, 0]","My 7 year old has done one of these each year since she was about 4.  We've created a 'library' where her sister checks the books out and has used them to develop her own reading/story telling/drawing skills (she's now 5 and reading beyond everyone else in her kindergarten class and our 7 year old is beyond her class in reading skills, too).These have already become a tradition in our family, and our 5 year old is going to begin her set this Christmas.  We think these products alone have dramatically helped our kids become early readers who enjoy reading, story telling/development, planning, attention to detail, drawing/coloring and even inspired our 7 year old for a possible career.  Yes, they've had THAT much of an impact.Yet another benefit of the product is that book comes later in the mail, which is like anticipating/getting another present all over again (excitedly checking the mail and asking 'is it here yet?!').  The books are well-made and don't peel apart like you might think.  The hard-covers are bright colored and have a good feel, as do the pages/colors of the books.  One of their favorite aspects is the 'About the author' section - it makes them feel like 'grown ups' who actually wrote and published a book.The kit includes a postage-paid envelope so it is super-easy to ship out the pages - you don't have to mess with stamps or anything.  Zip it and ship it!Easily one of the best gifts of my kidos early lives and great keep-sakes for them.  The pride they have in showing off the books to their friends and relatives is really inspiring to watch.A few tips -1) work with your youngster to plan out the story on your own paper - even though there are plenty of extra 'pages' included in the kit, I find it is better to draft it out a few times.  If your child is really young, you can have them simply 'tell you the story' and you write it down on the pages.2) use some of the extra pages to let them practice and get the idea3) consider having the kids write the words/story on other paper and then you proof/copy the words onto the pages to avoid any 'oops'4) These are top-quality products; however, don't let the kids go crazy with the markers before they actually use them to make their pages.  My kids started using the markers for 'everyday use' and we needed to nip that so they didn't run out of ink.5) Our 7 year old has proudly taken them for show-and-tell and the other kids love themYou will simply not be disappointed with this product.",5.0,Growth and development SUPER-GIFT for kids!,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b541'},A1O4UIBSRP6DS7,0963679600,J &amp; A S,"[1, 1]","Like the others here, my 6-year-old son spend HOURS creating his book online.  Three months later, we have no book.  I have sent three emails, and each time I have gotten an automated reply saying they would contact me in the next 24-48 hours with a status update.  NO REPLIES were ever sent to me.  Their customer service phone number from the ""Easy Student Publishing"" website just gives automated recordings referring me to the FAQs on their website. This is what I call ""customer dis-service,"" not customer service.  WHAT KIND OF COMPANY DOESN'T HAVE A CUSTOMER SERVICE DEPARTMENT THAT REPLIES TO EMAILS AND ANSWERS PHONE CALLS?  This one, apparently.  My son is extremely disappointed.  The grandparents that gave this gift to my son are just out the $25, I guess.May 6th update:By reading other Amazon reviews, I found an email for an actual person who works for the company that makes this product: Rachel Braynin (Lulu Jr. Customer Support)rbraynin@lulu.comI emailed Ms. Braynin last evening and received a personal email from her this morning telling me that my child's book went to the printers on 4/30 and will be done within the next week or so.  We will see.",1.0,Believe these other bad reviews!,1399248000,"05 5, 2014",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b542'},A1SA3LMVZNMZAK,0963679600,Janice Friedlund,"[0, 0]","My creative pre-teen granddaughter jumped right in to create her story, and seemed to enjoy the format and ideas in it.",4.0,gift for granddaughter,1390435200,"01 23, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b548'},A2VCEPORTHA4R9,0963679600,jdchallas,"[0, 0]","My daughter received this for her 6th birthday and had so much fun writing and illustrating her very own story! She was so excited to receive a hardback book of her creation in the mail a short time later, including her very own author picture.  She is almost 10 now and has asked for another illuStory for her birthday this year!  This is a great product for budding authors of all ages.  A fun, quality gift.",5.0,My daughter's favorite birthday gift!,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b547'},A2AKGBIUN1W3DS,0963679600,J. Davis,"[4, 5]","I bought this item for Christmas for granddaughter who loves to draw, and is exceptionally good at it--she  is 7 years old.  She enjoyed it so much, I have ordered her a second one.  I plan to do this about every 6 months, so she can make her own library which she can keep forever.  This is a great product, and I highly recommend it.  We ordered the upgrade extras that you will learn about when you buy this kit.  Grandmothers, this is the perfect present for our precious grandchildren that they will enjoy reading over and over again.  It is also a fun way to document their growing talents over the years.",5.0,Best Gift Ever!,1269734400,"03 28, 2010",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b543'},A2HBPL1LIXS3RZ,0963679600,JAR,"[0, 0]",Ordered for granddaughter's birthday.  She loves to write stories.  Had ordered this item before for another granddaughter and she also loved it.,5.0,Great for creative writers,1402704000,"06 14, 2014",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b549'},A2BEVFE9Q7XV6F,0963679600,Janet Farrell,"[1, 1]","I purchased this product, my child loved putting the book together.  We mailed it back for processing and in return received the wrong book.  I contacted customer service on Sept 9, 2013 via phone and was instructed to email more information. I did the same day and got no answer.  I resent the email on Sept 19 and again on Sept 25.  Finally on Sept 26 they answered me and said &#34;We have placed the replacement order in the system, and will have the new copy sent out to you as soon as possible.&#34;  Today is October 26 - one month later and still NO BOOK.  I tried to contact Creations by You/Easy Student Publishing again on October 23 and they have not replied to my email.  So, while the product is fun and kids like it, the company sets poor standards and is even worse at customer service and communication.",2.0,Product is Fun - Watch out for customer service,1382745600,"10 26, 2013",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b544'},A343UATA67YDC4,0963679600,JB,"[9, 9]","This is an excellent product for children to be creative, understand process and become confident.  I love this product and give it as birthday gifts.",5.0,Excellent product.,1168905600,"01 16, 2007",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b54d'},A3VQ83NP6524HQ,0963679600,Jeff,"[0, 0]","I was amazed at how motivational this product was for my 2nd grader.  The thought of ""I am going to get published"" helped him to concentrate and focus... trying his best.The finished product represented his best work of the entire school year.  The finished book was very professional-looking and will become a lasting showpiece of his work.I would definitely use this product again in the future.  Way to go!",5.0,It's great to be published!,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b54b'},AXNOIMARQCT3M,0963679600,J. Dobson,"[31, 32]","My 7 year old niece loved this gift.  She made a book about her family with illustrations and everything. You can pay more to have an ""about the author"" page with a photo. And you have to pay more if you want the illustrations to look like a real book. The book she made was soooooo cute and she was extremely proud of it. She's turning 8 this year and she wants me to get her another one. That's why I'm on Amazon right now.",5.0,GREAT GIFT IDEA!,1100044800,"11 10, 2004",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b54a'},ANWR0JABSORT2,0963679600,JD,"[0, 0]","I bought this for my seven year-old grandson and it provided all of us with an amazing experience. It was so much fun watching him envision, create, revise, proof and perfect. The end product was extraordinarily well put-together and is a source of pride for all of us, but especially for my grandson. I couldn't be more pleased and I'm sure I'll buy one for my granddaughter, too.",5.0,I Simply Cannot Rave About It Enough!,1361404800,"02 21, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b54e'},A1H0FAKD9M7WNP,0963679600,Jen,"[0, 1]",Easy and fun to use! I drew the pictures then uploaded them and designed the book online. It turned out really well and got to me in two weeks. :) I'm very excited to see what my fianc&eacute; thinks of this Christmas present.,5.0,Fun to make for gifts!,1354579200,"12 4, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b54f'},A224IHSX0J5V59,0963679600,Jeff,"[9, 17]","I was so happy with this product a few years back when my oldest son made his book.  The instructions were simple and the final product was exactly how he had illustrated it.  Unfortunately, I think the level of paper or the production of it has slipped since then.  My other son made his and the pictures from one page show through to the next page!  He was a bit disappointed because it didn't really look like a professional book because of that.  It's still nice to have as a memento, but still a bit disappointed.",3.0,Not so great second time around,1247616000,"07 15, 2009",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b550'},AYRG796QJSZA3,0963679600,Jenhoot,"[0, 0]","I had no idea my kids (5 & 7) were such great storytellers!  They worked on the book together and got amazingly creative, editing and reworking until they were satisfied with the end result.  They were THRILLED when we received the printed book, and it looks amazing.",5.0,Kids had so much fun with this!,1386806400,"12 12, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b551'},A2VTF94A6IOKWU,0963679600,Jen,"[3, 3]","This is a wonderful to allow a child to publish their very own book!  I loved the product, it was very easy to use and the finished product came quickly in the mail!  It was a great experience!!!!",5.0,Wonderful!,1205798400,"03 18, 2008",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b554'},A2T3KX23TCP3US,0963679600,Jennifer,"[14, 22]","My 5-year-old enjoyed making her book.  I did not realize, however, that the sheets we mailed in would be the same sheets bound into the book. I guess I thought they would be color copied and bound.  Because they are the same sheets, the marker bled through the back of each sheet and looks pretty cheap.  We also had a misspelled word.  I would have done it online if I had known. It is definitely fun to do, and quite educational, but it wasn't quite what we had in mind. I may be too picky.  I guess for under $[...], this is what you would expect.1/6/10: After contacting the company, they paid for the return, correction, and archive of the original book.  Great customer service and finished archived product!!",2.0,Fun to do; not that impressed with finished product. Update!,1256083200,"10 21, 2009",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b553'},A3VCKWMVF6Y0HJ,0963679600,Jenn B.,"[1, 1]","This is a perfect gift for any school age child. School's are promoting writing skills and what better way to reinforce your child's writing than with their very own published book. My child received her first kit as a gift and loved it so much she asked for another one. We have done both of her stories online which allow more words per page. Very nice for my child who loves to write! The website has a great variety of clipart for her pictures or she could scan and upload her own pictures (which we did not do). She found plenty of clip art on the website to go along with her story. When her order was placed, the confirmation told us 10-14 days and she had her book by the end of the week (less than 7 days!) She was so thrilled to have her own book and brought it to school where she shared with everyone. We loved the additional features of adding a bibliography so she could brag about herself!",5.0,Love this product!,1382832000,"10 27, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b555'},A3TOM2UJWWIAM3,0963679600,"Jennifer Kalb ""Art Teacher""","[0, 0]","This product is a wonderful was to get your child involved in reading and writing as they create their own story. It is great for the lil artists out there as well. As a teacher, I taught a story about an artist. We then created a collage for every page. The best ones made the book. Last, we sent it to the artist. The artist loved it!Its very easy to make!The price gets cheaper with the more you make when we did it.",5.0,Awesome rating from an elementary teacher!,1382659200,"10 25, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b552'},A5GPH59NDWJRB,0963679600,Jenna of the Jungle,"[3, 4]","I bought several kits for my daughter, who took her sweet time finishing her first book-- I was the impatient one! She was 4 when she started it and 5 when she finished. We used the markers provided with the kit, but also Crayola's Pip Squeaks washable markers, which came out fine.After she finished each drawing, I uploaded it to the website. I liked this option because it enables you to write and design much more-- you can control the layouts (picture on top or bottom? Text or no text? All handmade drawings, or add ""stamps"" and online design elements?). You can make the fonts bigger or smaller and get far more words in per page than if you send in the kit by mail and have a small word limit.There were no additional expenses whatsoever beyond the cost of the kit. A couple of reviewers seemed confused (or paranoid) about that... the company doesn't try to ""get you."" You pay for the kit, they'll mail you a book. If you want extra copies, of course you pay for that. But aside from that, we got back a beautiful book with an author photo just by typing in the tracking number that's inside the kit on the online order form. It took 2-3 weeks to arrive, which felt like a long wait, but it was a very exciting day to see that box on the doorstep!I love this both as a gift for my own daughter and as a thoughtful gift for her friends' birthdays.I'm an author, so it's especially meaningful to me to preserve my daughter's ""first book"" this way. Who knows? Maybe she'll follow in my footsteps... in which case, ""Cat at the Beach"" could be worth a fortune on eBay someday. A fortune, I tell you!",5.0,We Scanned The Kit Pages And Did It Online,1335744000,"04 30, 2012",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b556'},A9TSOSKF26BJZ,0963679600,Jennifer Wise,"[40, 53]","We purchased this kit for my step-daughter for her birthday since she is always drawing and loves to create her own books. We paid twenty dollars for it thinking that she would draw and write the story and we would mail it out and get a book in return. SURPRISE! You have to buy the kit and then pay another fee that costs as much as the kit to have the book ""published"" (along with other nominal fees to add things to make the book worth owning). I think the thing that bothered me the most is that you are able to go online and DO THE SAME EXACT THING WITHOUT PURCHASING A KIT! You pay 22 dollars and draw your book online! I wish I would have known that so we could have avoided the rip off of purchasing the kit. For what it's worth, my step-daughter LOVES creating the book online. Before you buy this, check out the website and save yourself twenty bucks.",1.0,Why buy the kit when you can do it all online??,1311552000,"07 25, 2011",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b558'},A1HEHY2A3EVTWW,0963679600,Jerry Meyers,"[0, 0]",My wife has given these for B-Day gifts and the kids absolutely enjoy it. We got one for my daughter and she had a great time with it.,5.0,Great B-Day Gioft,1376265600,"08 12, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b557'},A2UO8FQ2FL9ZKN,0963679600,Jen S.,"[0, 0]","I have four children and the two older children (8 and 9 yr olds) have created their own books using illuStory! The kit is easy to use and directions are spelled out clearly. I had the kids write their story out on regular paper first, then when it was how they wanted it and proof-read they were able to transfer the text onto the official pages in the kit (20 words per page). After that point they were able to add their illustrations to each page to go along with the story.You have an author page that will give some information about your child's interests that you submit. You also have the option of adding a picture of your child in the book (for an additional cost). I did this for both kids and they LOVED having a ""published"" book with their picture in it as the author.My son took his book to school and the teacher read it to the class (both last year and he took it in again this year). He was so proud when the other kids were excited about his publication adn asked him how he did it.The quality of the finished copy is fantastic, and it is durable. You can also purchase cover protectors and additional copies of the book as gifts for others.Creating your own book will delight your child for years to come!",5.0,Excitement and accomplishment for your child!,1382832000,"10 27, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b559'},A3LUTD1A1F4BWT,0963679600,Jessica Lowenfeld,"[2, 2]","My 6 year old Autistic son finds solitude in reading and illustrating his own books. Thus, I have never seen him so excited when we gave him the Illustory product and told him that his book would be turned into a real book. He spent the whole day on it and insisted I mail it that night. Well the was THREE months ago and my son has asked his mother and I EVERY day when is it going to come. Saying that he did not want any other gifts this holiday but to get his book. We have contacted the customer support email several times and only get a form letter response.",1.0,Leaves Autistic child crying,1387238400,"12 17, 2013",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b55a'},A25M3257YJ96J3,0963679600,J. Jackson,"[1, 1]","We loved this product. Both of our daughters made one of these books. It's a great way to save their drawings and stories . My daughter loves books and was so excited to have one of her  own. After the book is made, it's a great gift for grandparents. The girls will be able to share their books with their own children .",5.0,Memories to last a lifetime,1382832000,"10 27, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b55b'},A32YQ3UU6IIE0A,0963679600,J. Goodson,"[0, 1]","I thought this product would be a wonderful idea for the creative child who likes to write stories and draw pictures, so I gave it to my 8 year old grandaughter.  However, for some reason, she just was uninterested in doing the project.  You have to write your own story and draw your own pictures, which she has done before.  I guess she just wasn't in the creative spirit at the time, because the kit is still in her closet unused.  I still think it's a great idea, but it probably takes a lot of parent participation and encouragement along with the child.",4.0,"A GREAT IDEA, BUT DIDN'T HOLD CHILD'S INTEREST",1362700800,"03 8, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b55c'},A2O09S45EWVMYQ,0963679600,Joenemily33,"[0, 0]",This is our third time buying this.  My daughter has written two books.  She especially loves the 'about the author' section with her picture beside!  Great keepsake,5.0,Great gift for lifetime,1386806400,"12 12, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b55d'},A2QO5AFJOJL6J6,0963679600,John Strehlow,"[0, 0]","I have made 4 of these books with each of my Grandchildren as keepsakes. They and I both loved the experience. They were so excited to see their work in the final book. Once we sent it off they asked every day until it arrived. They proudly share with everyone. You will not be disappointed. Love this product, and when I had a question the staff was so helpful.",5.0,Love this product,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b55e'},A5FN6DM4RC1DO,0963679600,Jocelyn,"[5, 5]","My 8 year old daughter received this as a gift.  She was very excited about it and drew her own pictures and printed text clearly with the markers provided.  When we received the book, the pages were clearly a very poor scan of her drawings and writing.  We were unable to read her writing due to the poor quality and many of the photos had lost their fine detail.  Fortunately, I had scanned her original pages into pdfs before I sent them to the company, so I was able to use my own scanned pdfs to create a new book with Shutterfly photo album (which ended up being a great product).  So save yourself the trouble and just make a book with any of the many photo album companies.",1.0,Poor scanning of illustrations,1382832000,"10 27, 2013",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b55f'},A18HW5UJ2JK6IS,0963679600,Joseph,"[4, 5]",We bought this product as a gift for our daughter. She diligently completed it over several weeks and sent the script to Creations by You. Even after 4 months we have not got the book.No telephone number on their website to contact them. The only way to reach the is through emails. Sometimes they give a canned response to the email. Many times no response at all. We still do not know the fate of the book.We would not recommend this product to anyone.,1.0,Don't buy this product,1389571200,"01 13, 2014",Toys_and_Games,0.0
{'$oid': '5a13282b741a2384e879b562'},A3CT7AE2E31AYG,0963679600,Jo- S.I.,"[1, 1]","What a great idea this item is. It encourages literacy, while making it fun and creative. Not bad for a child's self-esteem. They can tell their friends that they wrote a book.",5.0,Future writers,1368230400,"05 11, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b561'},A2ADMYROJ5E27R,0963679600,Joy,"[0, 0]","My 6-year old daughter received this as a gift and she loved it.  When she got her book back in the mail, she couldn't wait to show it to everyone she came in contact with.  She was so proud of herself and her accomplishment.  The dedication was especially helpful, as she had just lost her grandmother and dedicated the book to her.  She felt really good about that and all the relatives made a big deal about it. She took the book to school and shared it with her class and the teacher was really impressed.  Thank you for giving kids an outlet for their creativity at a young age.  Its definitely a confidence builder.",5.0,Joy's review,1382918400,"10 28, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b563'},A1B5R4OJ8AY2S,0963679600,jrascionato,"[0, 0]","My kids absolutely LOVE these books!  They enjoy writing their own stories and drawing their own pictures and then receiving the hardbound, professionally bound book in the mail brings more smiles... and THEN reading their book over and over provides even more fun.  As a parent, I love how this project gets my kids excited about writing and reading-  it's definitely a winner all-around!!",5.0,An educational gift they will love!!,1382745600,"10 26, 2013",Toys_and_Games,1.0
{'$oid': '5a13282b741a2384e879b564'},ALO2W0VL7SWAW,0963679600,J. Smith,"[0, 0]","My daughter, age 9, received this as a gift.  We had great fun putting it together.  We used the online version and it was very simple to use.  It took us a couple days to get her book just they way she wanted it, scanning in her drawings and typing in the words to her story.  There were several page set ups to choose from.  When the book arrived she was very excited and loved reading it to her little brother, whom it was dedicated to.  (She loved making the dedication page and the about the author page.)  After that, she decided to enter her book in the fair and received a first place and special mention ribbon!  My favorite thing about this product that it encouraged her to write and edit a story, which is sometimes difficult to get her to do.  A definite home school plus!",5.0,Excellent for young authors,1383091200,"10 30, 2013",Toys_and_Games,1.0
