_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class
{'$oid': '5a13242d741a2384e88f4976'},A172B2OWDMFO81,1400699894,Marc Watchinski,"[2, 2]",Very nice and light but it does have a habit of freezing if you keep it on for long periods of time.,4.0,great but don't forget to power down,1396569600,"04 4, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4977'},A272UUE0JB4IGH,1400699894,Rachel,"[1, 2]","I switched to this Nook from the original model I bought years ago because I wanted to be able to read in the dark.  It's so much lighter and more compact than older models, and it's convenient and easy on the eyes to read with the light on.  My only complaint is that the touch screen is almost comically sensitive--my sleeve, my scarf, or even my hair touching the screen activates the highlighting feature on the screen.  That part is annoying, but overall I'm thrilled with this Nook and, if the old model is any indication, it should work well for years to come.",4.0,Almost perfect,1400371200,"05 18, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4974'},A3UQCHV318XC5K,1400699894,Macula,"[1, 2]",I just got this thing and although it looks nice and feels nice it has limited capacities.  Most importantly I cannot insert a microSD card with my own epubs into it and this is why they gave you more memory. They hide the fact you cannot expand it with the card and charge you more to get less capacity.  I've never been more disappointed with an Amazon purchase and cannot understand why the B&N website doesn't point this out and neither does the Amazon website.  I'm returning mine ASAP and will order the &#34;Simple&#34; model with Glowlight--the &#34;simple&#34; one is more capable.  I am very disappointed in their marketing of this model (deliberately deceitful).  The reason I have liked the B&N readers is their expandability and this trumps the Kindle features in my mind.,2.0,Not as capable as Simple Reader,1401753600,"06 3, 2014",Electronics,0.0
{'$oid': '5a13242d741a2384e88f497c'},AG7OGH739NMSD,1427695024,memaw,"[0, 0]","Was highly recommended by a friend. I like most of the features of this item. The readers do a great job. Bookmark feature is handy when I use it right. Easy to carry, although I wish I could copy and download parts to my MP3 player. Some times the on/off button takes a while to kick in and sticks. (Don't know if this is a manufacturing problem or related to the reason it was refurbished) Should have come with rechargable batteries, because of the on/off problem, it tends to drain batteries. Still enjoy taking it with me on walks.",4.0,GoBible NIV,1354233600,"11 30, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f497b'},AFMX5KYH1N4D6,1427695024,sidney ann mcdonald,"[0, 0]",I ordered this for my daughter.  She thought it would be the best thing for she and her husband to get some Bible listening in on a daily basic.  She loves it and will share the website with friends.  I have also shared  with friends.  No excuse not to learn the scriptures. Thank you!,5.0,Original GoBible,1365379200,"04 8, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f497a'},A1SCYVE84EY5F0,1400699894,rking,"[4, 5]","Very very light, can put it in pocket!! Works just right, touch is good and great in dark and bright surroundings",5.0,"Light, useful and easy to use anywhere",1392076800,"02 11, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4978'},A1PILX6BN6SOLV,1400699894,Susan Womack,"[2, 2]",Everything I was wanting.  Have a nook color but only thing I do on it is read and order books. This product much lighter and easier to read on. Love it.,5.0,Nook glow light,1401148800,"05 27, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f497e'},AHCVIFWZCCEWB,1444501399,"Margo D. Schafer ""Mrs Bear""","[0, 0]",I am legaqlly blind so I can not read the labels on my CD's or DVD;s and spices and many other thing. This is the best thing I have ever seen to help low-vision.,5.0,God send,1395792000,"03 26, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4979'},A3FDRXFNT0QN3X,1412789788,Dennis Kutz,"[0, 0]",The years fly by so fast so why not log the memories as they happen with &#34;School Days School Memories Keepsake Album &#34;,4.0,Help your Kids remember,1397347200,"04 13, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f497f'},APFTBHATFQ1I,1444501399,"vyk_2000 ""vyk_2000""","[1, 1]","If you are visually impaired or blind, this is a great product to have. All you have to do is push a couple of buttons, describe the item, and attach the label to the item. Touch the label with your PenFriend and it automatically reads the item description back to you. It even has a lanyard so that you can put it around your neck. These labels can be attached to can goods, bottles, appliances, just about anything. I would recommend this item.",5.0,Great Product!,1364601600,"03 30, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4980'},A1K85E3LY733TV,1575839415,Ashley,"[0, 0]",Great use for my therapy groups.  It is very soothing and relaxing.  All members of group enjoyed the cd's also.,5.0,Great set.,1382572800,"10 24, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4981'},A1M2C8BTSY8RQ5,1590744306,"Cal-Gal ""Cal-Gal""","[0, 0]",This is a quick way to determine if a word is in the scrabble dictionary.  It is a very useful product and really helps speed up the resolution of disagreements as to what is actually a valid Scrabble word or not.  And it's easy to use.,5.0,Great for looking up version 4 scrabble dictionary words!!,1379808000,"09 22, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4985'},A1727OYK08BKTZ,1590744306,James D. Harris,"[0, 0]",VERY HELPFUL,5.0,Five Stars,1404259200,"07 2, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4984'},APIWRUCUUON9I,1590744306,granny1,"[0, 0]",I have never used it and can only repeat what my son-in-law and granddaughters told me.  They play Scrabble very often and usually wind up calling me to arbitrate when an argument over the spelling of a word arises during a game.  This dictionary has come to MY RESCUE!!  They love it and use it often.  They tell me that it was a GREAT GIFT!,5.0,Wonderful Product,1361577600,"02 23, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4987'},A2HVIDR3L6UETM,1590744306,J. Davis,"[0, 0]","It's certainly faster and more convenient, not to mention lighter weight, than a paper dictionary. It is missing a lot of slang, not to mention words commonly used in crossword puzzles",4.0,limited vocabulary,1367712000,"05 5, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4988'},A1V0II1BUQEBC2,1590744306,Mariana Locke,"[0, 4]",The product was fine--what I didn't like was the lies.  I was told I would receive th item by 12/26 and I agreed to the purchase.  It actually arrived on 1/8,1.0,scrabble dictionary,1358812800,"01 22, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4986'},AMX4CUWSCBHBR,1590744306,Jane Shaw Briggs,"[7, 14]","Thinking of purchasing the Franklin Scrabble Dictionary?  Don't waste your money.  Bought this item as a gift and recipient, who understood the various functions, did not find it helpful.  I returned it.  New-Scrabble Players Dictionary - SCR228",1.0,Don't do it.,1321920000,"11 22, 2011",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4989'},AM6HS4KPCC3TV,1590744306,Mary Ann Larson,"[2, 2]",I purchased this because I keep buying scrabble dictionaries and word building books for the family to use while playing.  This works great and cuts out a lot of fishing from some of our players.,5.0,Great for checking on words and spelling,1343865600,"08 2, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f498a'},A3OV0Z0QU4BTFF,1590744306,caroline frazier,"[0, 0]","This is a replacement.  I used the other one for years, until it  gave up the ghost.  It's perfect for Scrabble, whichI've been playing EVERY day, for the past 25 years.  I mostly use it to make certain I'm spelling my words correctly,and to check for new words.  I was utterly lost when mine broke, until I received this one.",5.0,I do love it!!!!,1376265600,"08 12, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f498b'},A2LZJBNSJTZSZL,1590744306,Patty Balhiser,"[2, 2]",I bought one of these for myself several years ago and love it.  I purchased this one as a gift.,5.0,Scrabble (word game) fanatic's friend,1355270400,"12 12, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f497d'},A2ZR0IZBIPQUPY,1444501399,Michael S. Nunez,"[6, 6]","I am blind. This device enables me to quickly and easily label my files, CDs, other documents, spices, and other goods. The labeling process is quick and easy, and the backup process works nicely as well. The built in speaker is loud and relatively clear.I list the downsides below:1. In my opinion, the device is over priced. It is essentially a recorder with a small built in scanner. As such, it should cost only $50 or $60.2. I think that the extra label packs are also overpriced. As far as I can tell, they are little more than paper labels with printed codes on them. As such, $30 per pack seems like an extremely high price for a pack of only a few hundred labels.3. As far as I can tell, you cannot use the labels for this device to label clothing.Conclusion:Despite the downsides that I listed above, the device works quite well, and I am very satisfied with it. I would highly recommend it to any other blind or visually impaired person who is looking for a highly efficient labeling system.",4.0,"Great voice labeling system for the blind, but the labels are overpriced.",1321056000,"11 12, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f498d'},A30XZDXYJ8D8Z9,1590744306,RHONDA,"[0, 0]",IT'S MUCH EASIER TO CHECK SPELLING OF WORDS. LETS YOU KNOW THE POTENTIAL OF THE LETTERS YOU HAVE TO PLAY.  JUST WHAT WE WANTED.,5.0,THE OFFICIAL SCRABBLE PLAYERS DICTIONARY IS GREAT!!,1391385600,"02 3, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f498e'},A361OCXGAMHG3V,1590744306,T Holmes,"[0, 0]",This is the 3rd machine we've owned. Each has lasted about 2 years. It is great of newbies to Scrabble but is a great way to learn new words and their definitions. You won't be disappointed.,4.0,Great fun for biggers and experts,1391644800,"02 6, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f498c'},AIE96MBQBK9SM,1590744306,mom t,"[0, 0]","This is a nice  updated formulation for ease of checking the  validity of a player's entry during play. One player, who is or is not the designated score keeper, can be designated to look up stated, intended play words for each player (except him/herself), or alternatively, by the honor system, each player can be allowed to verify the spelling and acceptability of a planned entry, using this dictionary, when she/he needs to do so. This prevents the theoretical risk of a player perusing the dictionary page inadvertently when she or he is verifying the spelling/legitimacy of a planned play. The shortcoming of this dictionary is simply that it must be updated every few years at the current pace of language expansion.",5.0,A worthwhile investment for frequent players.,1382313600,"10 21, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4982'},A2KDF0D1A4N1YF,1590744306,christine parks,"[0, 0]",Very good little pocket dictionary when you are stuck on words with friends. Was a gift and she loved it too.,5.0,dictionary,1381363200,"10 10, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f498f'},A15R3S5XHU7IQ4,1590744306,"P. pike ""sugar mama""","[6, 7]","I have been using this dictionary for 4 years when I play Scrabble.  I bought it for my moom as a present (for less money at that time) and have found it 100% satisfactory for our Scrabble needs.  You can even use it to find words that will fit a particular spot. I would recommend this product for Scrabble, but not as a dictionary to find vast amounts of definitions in that you might like in a regular dictionary.",5.0,great dictionary for Scrabble use,1342569600,"07 18, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4983'},A1Q69CMZ9QL9E3,1590744306,Deweysgirl,"[0, 0]","Received this item a day early. The item was packed well and it is exactly what I expected. With this little jewel, perhaps my word games will improve. I'm not a scrabble authority, but believe this will help.",5.0,So far so good!,1360713600,"02 13, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4990'},A2ZSYNN8ZJJ2R4,1590744306,WYZZLE,"[2, 2]","BEING A PREVIOUS OWNER I KNEW WHAT I COULD EXPECT. THE DIFFERENT FUNCTIONS ALLOW YOU TO REALLY MAKE GOOD USE OF THIS DICTIONARY. IT IS COMPACT AND FITS INTO A HANDBAG QUITE READILY.  I AM LOOKING FORWARD TO THE SAME OR BETTER FROM THIS NEW DICTIONARY. THE PREVIOUS DICTIONARY LASTED FOR A NUMBER OF YEARS.  I WAS THE FIRST IN MY SCRABBLE GROUP TO OWN THIS TYPE OF SCRABBLE DICTIONARY, AND MADE QUITE A HIT WITH THE PLAYERS. THANKS FOR MAKING THIS PRODUCT AVAILABLE FOR ALL SCRABBLE PLAYERS.",5.0,I AM A PREVIOUS OWNER OF THIS DICTIONARY.,1351123200,"10 25, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4992'},A2WZKJ2TO6JP7M,1593152523,Tabitha Barth,"[0, 0]",I love this bag! I am very happy to own it. It is a little small but that is fine. I like the design is beautiful and I love both Ed and Al! the only thing that would have made it better is if the Flemel Cross was on the back.,5.0,Best. Bag. Ever!,1359676800,"02 1, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4991'},A24DE2QD1KO2ZA,1593152523,Amazon Customer,"[0, 0]","She used this bag for years in place of a backpack.  As a college art student, she still will occasionally pull it out and use it.  It was well made and no repairs had to be made over the years. :)",5.0,daughter loved it!,1347580800,"09 14, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4994'},ACFOG5MAWDIFY,1594243034,Charles H Thompson,"[0, 0]","The Sony NSZ-GT! is a great Blu-ray player. They are 3d capable and are kept updated with software from Sony. I already had a remote for this player as I use a full size keyboard for my other NSZ-GT1. I paired up my remote with this player and it is working great. Annangel1 is a good source to buy from. USPS service got the delivery location all messed up but, Annangel1 made contact with them to alert them of their mistake. The package was addressed properly with 2 address labels. I guess USPS must be employing people who do not know how to read English. They were trying to deliver the package to a Chicago, IL. address when it was addressed to go to Stillman Valley, IL.",5.0,Love Sony Google T.V. Players.,1394064000,"03 6, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4996'},A1HF1YQ4O0VYMD,1600859453,Barb,"[0, 0]",Thanks for the green version of this wonderful mag. Keep up the good work. its our go-to magazine for house info.,5.0,great reading,1359849600,"02 3, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4995'},AYAMYDFPTVC67,1600775160,Noel Perez,"[0, 0]",Extremely simplistic and not systematically teaching kids learn. Too obvious for kids over 9 years which get bored and discard game quickly.,2.0,too simplistic,1367712000,"05 5, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f4993'},A1IE2VH0S5PE9G,1590744306,Timothy P. Scott,"[5, 5]","Well, that's not a fair title. We have used ours so much we wore out the power button. It actually still works it we can get it to turn on. This is after daily use for several years, and I am completely satisfied with its build quality and functions. My intention in this review is not at all to impugn its ruggedness.I have no problem at all with ordering a brand new one, (although the cheapskate in me says that if the power button could be fixed this would still work like new...)1. I still keep my paperback Scrabble dictionary at hand, but if I couldn't this is an excellent (and fast!) dictionary.2. The anagramming is very fast. If you add a blank tile or two it takes a few seconds longer, but it will find all anagrams of 7 tiles within a few seconds.3. Battery life seems extremely good.4. The word games are fun and have three levels of challenge.5. Purists would look down on using this for anagramming. I can understand that. HOWEVER, if you always play with the same partner, you're not likely to learn that many new Scrabble words unless you use something like this or one of the better Scrabble study books. Unless your hobby is reading the OED for an hour a day.6. The bag that came with ours has replaced our regular letter bag!7. It's small enough to fit on the table, stable so it doesn't slide around.It's really just about the ideal niche gadget. Make sure you get the SCR-228 model which uses the version 4 Scrabble dictionary (there are some older models (SCR-226?) still running around that use version 3.)",5.0,"We literally wore it out (well, sort of) - indispensible",1357257600,"01 4, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4997'},A15YU5CVYVVRLD,1600859453,Stephen J. Mcclimon,"[0, 0]","I have subscribed for several years and I bought this dvd so I could search the data base instead of rifling through the magazines, It is much faster and easier I would recommend this to a friend.",4.0,DVD Fine Homebuilding,1361404800,"02 21, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4999'},A11QSEATUB0GRS,1604550945,Elines Torres,"[3, 3]",I loved the color and the key board was perfect for me.  Is easy to carry and use it.  Cover all my mini iPad and protect him.,5.0,Perfect for me,1366588800,"04 22, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f4998'},A242OBCHI69VJA,1600859453,Carl D. Lancaster,"[1, 1]","This DVD is an unbelievable reference for information about homebuilding techniques,ideas and styles.  The DVD installs on your Windows or Apple computer and the program is easy to use and easy to search for homebuilding topics of your choice.  Best of all, you can print the articles in FULL-COLOR.",5.0,A REAL Treasure Trove!,1379030400,"09 13, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f499a'},A1VQGBAQJA3Z8,1610130804,LAdy M,"[0, 0]",My daughter loved it. It is very durable and holds onto to her iPad mini. I know she has dropped it once and nothing happened. I love it.,5.0,Very cute,1360195200,"02 7, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f499c'},A3EPT9RBIBPL2I,1615513388,Jay,"[0, 1]","I had my cover for over 1 year with zero issues, but recently I forced hinged light in wrong direction and broke the plastic hinge.  I recommend this cover, but just be aware of the need to bend the hinged light in the correct direction.",3.0,Be cautious with light,1327104000,"01 21, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f499e'},A2RP6V1HDF84KD,1615513388,Nook reader,"[0, 2]",Light snapped off as I was turning/rotating it to shine on the screen.  Must be a bad design.  I would not spend 50$ on it.  Barnes and Noble would not replace it.,1.0,"Don't buy, bad design",1299715200,"03 10, 2011",Electronics,0.0
{'$oid': '5a13242d741a2384e88f499b'},A7NX65ZU9KDDJ,1615513388,D. Perez,"[2, 2]","the thing that really makes me like this product is the exposed back. the only reason i wanted a case is for the screen protection. i love the design of the nook but the screen feels a bit exposed for me. this is the perfect option for those who want to show off the lovely design of the nook but don't wanna hide it in a leather case. although i should point out that one of the advantages of having a full leather case was to disguise my ereader as a book. i had a sony ereader and the leather case made it look like an ordinary planner. besides that i really love this cover. the front cover is really well designed, the interior part of the cover is some soft touch leather that feels great to touch, especially when you have it bent back to hold in one hand. the exterior is leather and theres a neat little design on the bottom right corner where they have a blue tab that stick out slightly. it makes it look like a bookmark, anyways its aesthetically pleasing to me and i hope others can appreciate in the same way. the light is bright and very useful, but when not in use it hides well in the portion that attaches to your nook. it comes with 2 AAA batteries. i haven't had my case long so i can't say how long those batteries last me but when it does i'll post an update.",5.0,love this cover,1299628800,"03 9, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49a0'},A1QXCKPAMLFLGQ,1615513388,summer,"[0, 2]",This case is 15$ at barnes and noble online. Onsale for 7.50 right now!!!!! This is a RIP OFF !!!!!!! wow hope people look at b and n before buying this!,1.0,7.50$ at barnesandnoble.com !!!!!!,1334016000,"04 10, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f499d'},A3OVECIE4PVUDF,1615513388,"K. Woodworth ""Dad's Medical Bills Fund""","[3, 3]","I bought (and returned) 3 different Nook covers before settling on this one. It works perfectly - snaps on easily. I never had a problem with the light going out or snapping off (not sure why other reviewers did). My partner bought one as well, for his Nook (after also going through a few different covers). The light shines with enough brightness, but isn't obnoxious (if your spouse/partner wants to sleep). The cover is light enough so it doesn't add too much bulk to your Nook, when holding it one-handed. The cover is sturdy and looks good. I tried using 3rd party lights with Nook covers that were separate. They were all too much of a hassle. This one is perfect.",5.0,Love this cover!,1304380800,"05 3, 2011",Electronics,1.0
{'$oid': '5a13242d741a2384e88f499f'},A25Q6T9QKPHA1P,1615513388,Patricia Heimann,"[0, 1]","I could not locate one of these anywhere else since the first edition Nook is one of the older editions.  My sister had dropped her Nook and cover protected it, but how the cover attached had cracked off.  The Nook was fine and this product with the light allows one to even read at night with the lights off.  I was able to get a replacement from you and it made my sister very happy.  The price was right also.",5.0,Nook 1st Edition Front Cover,1357084800,"01 2, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49a1'},A2SB5VSFF171VX,1615527613,A. Greene,"[0, 0]","this product works great for the color nook, you have to be careful with the part that goes into the nook it bends easily.  The actual plug can be used to charge other electronics that have usb cables.",5.0,delicate so be careful,1342396800,"07 16, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49a2'},A77T921TWRLLM,1615513388,P. Boguslawski,"[1, 4]","I received this item as a gift, and initially I loved it.  It is lightweight, the light was very bright, you can hold it one-handed and because there's several lights in a row, you didn't have to constantly adjust the bar to avoid the ""spotlight"" effect.  However, after 2 weeks of daily (nightly) use, the light would no longer work if the arm was extended.  The light turns on when the arm is just barely unfolded, then it shuts off.  I replaced batteries several times thinking that was it, I tightened screws and nothing worked.  Barnes and Noble was less than helpful (they cited their return policy in SIX separate emails, in all of which I asked where I could get it repaired, not replaced) and told me that since the cover was used, and not made by Barnes and Noble, they couldn't help me.  All in all, it's a great cover if you just need to protect the screen, but I definitely wouldn't spend the $50 for the light feature.  I'm VERY disappointed in the product, and B&N customer service.",3.0,Very disappointed.,1303344000,"04 21, 2011",Electronics,0.0
{'$oid': '5a13242d741a2384e88f49a3'},A3PCYN3UIBZ2FZ,1615527613,Amazon Customer,"[16, 16]","My original charger broke.  By the time it finally stopped working, I was having to elevate the cord and arrange the cord in very specific ways to maintain a steady charge.  Too often, I'd plug it in and the light would be green, as in full charge when the unit was actually near empty on the battery.  With constant readjusting of the cord, it'd finally show yellow/amber for charging.I tried to buy a generic charger that fit the Nook Color out in town but it had problems charging the unit.  For now, this product is working fine.  If problems persist, it's probably the Nook Color itself that is defective in charging.",4.0,Replacement,1336780800,"05 12, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49a4'},A1D71CIRJ1M79I,1615527613,Baleine Thong,"[1, 1]",The design is flawed. It the head of the adapter is really flimsy. It doesn't take very much for the plastic that covers the adapter to break and fall off. Once its cracked you are obligated to get a new one. Don't even get me started on the price. I love my nook but the charger upsets me with its shoddy construction.,2.0,Shoddy design and construction,1353888000,"11 26, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f49a5'},A3IFH1U8VO0LRN,1615527613,cedes23,"[0, 1]",my original to my nook tablet broke. And i was surprised to hear B&N nolonger make nook tablet chargers so i was lucked out. I tried every usb charger u can think of because i heard most regular charger work for the tablet..well not mine. I assume i had to get the exacte some charger that came with my tablet. so I ordered this product hopeing it was going to work for my tablet considering the price AND IT DOES. So happy. Recumend to any one having the same issues.,5.0,nook tablet,1385337600,"11 25, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49a7'},A1PO3TYK8PC0UR,1615527613,Cordima,"[0, 0]",Bought this for my wife's Nook color and it's comparable to the original stock one. Exactly what i was looking for for her. Well made product and was shipped with speed. Thank you for a proxuct worth the money,5.0,Great product,1361145600,"02 18, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49a6'},AAMXCGEATDWBG,1615527613,andrea,"[0, 0]",I did not get the product that is pictured.  The AC adapter is correct for the Nook Color but the cord they sent with it is just a regular usb cord and does not work on Nook products. I'm very disappointed that I believed I was being sent exactly what I ordered only to get something completely different and will be getting a refund.,1.0,Not the real,1404950400,"07 10, 2014",Electronics,0.0
{'$oid': '5a13242d741a2384e88f49a9'},A2LUWH5JTJRFZT,1615527613,Denise,"[0, 0]",I had the hardest time trying to find a replacement for my nook.  It works just great and happy it had retractable prongs!,5.0,Very happy,1392940800,"02 21, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49a8'},A2RBIPBTXJL090,1615527613,Debbie McDonald,"[0, 0]",this is an authentic Nook Color Charger.  I bought a few that didn't charge well at all.  this one works and I think I am going to buy one more as a backup.,5.0,FINALLY found a Nook Color Charger that works,1390348800,"01 22, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49aa'},A63MQHIBTRFFV,1615527613,Drogers100,"[0, 0]",The charger works better than the original that came with my nook...it was a great price and arrived fairly quickly,5.0,Great Product,1356220800,"12 23, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49ab'},A10J0KRUKRAS35,1615527613,Easy Way,"[9, 9]","Finally, this charger really works to charge the Nook COLOR.  I have tried several replacement charges and had no success.  Finally, after seeing a review that says it worked...I decided to try it.  Although somewhat pricey...it beats purchasing another nook just to get a charger.  Please try...it will work.",5.0,It really works!!!!! FINALLY,1353974400,"11 27, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49ac'},AMSAQMLJKCFSB,1615527613,"E. Johnson ""Elaine""","[0, 0]",Got this for my nook (since B&N didn't have it!) Good price and exactly what I needed. It also seems to be a better made product than the one that came with my color nook.,5.0,BN-ADP-h01 Power kit,1385942400,"12 2, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49ad'},AM7ODX7Z38JTL,1615527613,ebalbuena,"[0, 0]",Thank goodness the product is as promised and arrived on time!! My nook color came without a cord and it was VERY DIFFICULT to find anyone who was selling one!! But it was a lifesaver because my 18 yr old was having to share with his little 8 yr old sister! Now that it is here and in working condition I DON'T HAVE TO HEAR ANY BICKERING about sharing one cord for two NOOK Colors!!!! Thank you!!!,5.0,LIFESAVER,1350000000,"10 12, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49ae'},AX7XMZJVN3WWQ,1615527613,heav,"[0, 0]","I got my nook color for Christmas in 2011 by the next October i had to order another charging kit because it started falling apart and now its been almost exactly a year and once again im faced with ordering another charger kit because this too has falling apart. I made sure to order the real one and not be cheap so that it would last but i guess i was asking too much of the product, just to last more than a year ...",3.0,eh,1379376000,"09 17, 2013",Electronics,0.0
{'$oid': '5a13242d741a2384e88f49af'},A2YSLAI9DJ32I9,1615527613,James,"[0, 0]","Bought this to replace the broken micro usb cable on my old charger for my Nook Tablet. Wished I could just get the cable as the AC plug works fine. After 2 weeks the micro usb end of the cable broke again. This is the 3rd Barnes and Noble cable I have gone through and will not be purchasing another from them again. Any plain micro usb cable will charge the Nook Tablet,so save some money and get a cheaper unbranded cable instead.",2.0,"Expensive, breaks easily",1345420800,"08 20, 2012",Electronics,0.0
{'$oid': '5a13242d741a2384e88f49b0'},A3HT9JJ45OKJEM,1615527613,Jean Lamborn,"[1, 1]",I was having a hard time fitting my original power adapter end into my color nook; bought this one and it fits in there much more easily.  I think I must have bent something on the ends of the other one.  Seems exactly like the OEM one.,5.0,Just like the original,1355011200,"12 9, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49b4'},A3P2HVF364DU9J,1615527613,Heather,"[0, 0]","I needed a new charger, did what needed for a good price. I recommend this item to anyone looking for a new charger.",4.0,works great,1375660800,"08 5, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49b3'},A2EUFSI7JHJ8JZ,1615527613,Linda M. Cairns,"[1, 2]","Brilliant.Lights up when charging ,charges quickly . Easy to use, exactly the same as the one you get in the box when you purchase your nook color",5.0,Barnes and Noble charger,1371427200,"06 17, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49b5'},AYMDCYQSENE2P,1615527613,lisa,"[0, 0]","The item arrived as expected and came within the promised delivery window. Hopefully, this one will last longer than the original one which frayed near the top of the cord by the n.",5.0,Same as the one I got with my original Nook Color,1394409600,"03 10, 2014",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49b8'},A1LG8S72HENBPP,1615527613,Monica Huey,"[0, 0]",I had tried other products and nothing worked on my Nook. Don't worry about the cost if you want your Nook to charge properly.,5.0,Nothing else would do,1359072000,"01 25, 2013",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49b2'},ATYH4R8FOV9YK,1615527613,Kellen M. Andersen,"[0, 0]","I just got back from a camping trip expecting this charger to work; however, when I plugged it in, my nook tablet says &#34;not charging&#34; and doesn't even give any juice to the battery. The cord that is advertised is totally not what I got. it is easily 10 inches shorter than the standard cord, and doesn't even have the &#34;n&#34; that lights up. The plug in looks totally perfect and has the Barnes and Noble labels and print, but the cord is kinda the most important part and it is totally wrong. I will be looking for a refund. The cord I received probably is just a standard micro USB cord that could power any Android smart phone. I highly recommend not wasting the $20 I did to get this product.",1.0,The Cord isn't right and Doesn't let me charge my Nook Tablet.,1404777600,"07 8, 2014",Electronics,0.0
{'$oid': '5a13242d741a2384e88f49b6'},A330PQAR1XWTXB,1615527613,lulu90,"[1, 2]",I got this really fast and packaged very securely. It worked wight away and perfect. And this is actually the Nook brand. So it was nice to keep it all the same. I would definitely order from them again.,5.0,Great,1339200000,"06 9, 2012",Electronics,1.0
{'$oid': '5a13242d741a2384e88f49b1'},AZANOSUQAY5C6,1615527613,Katey Newman,"[0, 0]","I had the original adapter that came with my Nook Color for 2 years without any problems. After 2 years it finally broke, and I didn't even know people were having troubles with their chargers until I had to buy a new one. I have had this one for at least a couple weeks now and again I don't seem to be having any problems with it.The original charger that did finally break was because of the area where it plugs into the system though, which is where everyone is having problems. So I will not deny that this seems to be an issue. For that it loses a star, but because I personally haven't had any major problems with them I will still give it 4 stars.",4.0,I don't seem to have the same problems everyone else has,1358294400,"01 16, 2013",Electronics,1.0
